gene_id,pep_id,contig,start,end,pred_score
gene:BU24DRAFT_21081,gene:BU24DRAFT_21081,ML978066,3090972,3092880,0.0056434763
gene:BU24DRAFT_430128,gene:BU24DRAFT_430128,ML978066,3093015,3094300,0.00583005
gene:BU24DRAFT_21137,gene:BU24DRAFT_21137,ML978066,3094875,3095977,0.009455944
gene:BU24DRAFT_487875,gene:BU24DRAFT_487875,ML978066,3097613,3099201,0.0011873429
gene:BU24DRAFT_487876,gene:BU24DRAFT_487876,ML978066,3099389,3100256,0.00013446104
gene:BU24DRAFT_383516,gene:BU24DRAFT_383516,ML978066,3100808,3102318,0.00026650392
gene:BU24DRAFT_430133,gene:BU24DRAFT_430133,ML978066,3102462,3104734,3.480651e-05
gene:BU24DRAFT_404473,gene:BU24DRAFT_404473,ML978066,3105387,3106339,7.0435184e-05
gene:BU24DRAFT_457444,gene:BU24DRAFT_457444,ML978066,3106777,3108039,5.041411e-05
gene:BU24DRAFT_21200,gene:BU24DRAFT_21200,ML978066,3108213,3109329,0.000105393374
gene:BU24DRAFT_457446,gene:BU24DRAFT_457446,ML978066,3109247,3110721,2.9969244e-05
gene:BU24DRAFT_21229,gene:BU24DRAFT_21229,ML978066,3111914,3114406,5.966728e-05
gene:BU24DRAFT_438540,gene:BU24DRAFT_438540,ML978066,3115633,3117230,3.784125e-05
gene:BU24DRAFT_487883,gene:BU24DRAFT_487883,ML978066,3120438,3121975,5.7323792e-05
gene:BU24DRAFT_446479,gene:BU24DRAFT_446479,ML978066,3123627,3124523,0.00012835495
gene:BU24DRAFT_362091,gene:BU24DRAFT_362091,ML978066,3124480,3126983,6.2548104e-05
gene:BU24DRAFT_21281,gene:BU24DRAFT_21281,ML978066,3127087,3129604,0.00011116594
gene:BU24DRAFT_21282,gene:BU24DRAFT_21282,ML978066,3129605,3131119,0.00011168464
gene:BU24DRAFT_362099,gene:BU24DRAFT_362099,ML978066,3130969,3132147,6.0387516e-05
gene:BU24DRAFT_417117,gene:BU24DRAFT_417117,ML978066,3132217,3133736,7.994575e-05
gene:BU24DRAFT_338135,gene:BU24DRAFT_338135,ML978066,3133696,3135668,0.0012806131
gene:BU24DRAFT_487890,gene:BU24DRAFT_487890,ML978066,3136746,3137999,0.003495034
gene:BU24DRAFT_487891,gene:BU24DRAFT_487891,ML978066,3138244,3140508,0.0034663617
gene:BU24DRAFT_457459,gene:BU24DRAFT_457459,ML978066,3141731,3142522,0.0003789522
gene:BU24DRAFT_417119,gene:BU24DRAFT_417119,ML978066,3142676,3144762,0.00011915474
gene:BU24DRAFT_417121,gene:BU24DRAFT_417121,ML978066,3145904,3146703,0.00010036613
gene:BU24DRAFT_417123,gene:BU24DRAFT_417123,ML978066,3147134,3149914,3.743289e-05
gene:BU24DRAFT_21372,gene:BU24DRAFT_21372,ML978066,3150901,3152543,4.182784e-05
gene:BU24DRAFT_470255,gene:BU24DRAFT_470255,ML978066,3153239,3156413,0.00010624976
gene:BU24DRAFT_339037,gene:BU24DRAFT_339037,ML978066,3158026,3159570,5.209607e-05
gene:BU24DRAFT_21493,gene:BU24DRAFT_21493,ML978066,3161100,3162497,5.5586886e-05
gene:BU24DRAFT_417128,gene:BU24DRAFT_417128,ML978066,3162476,3164332,5.040891e-05
gene:BU24DRAFT_21504,gene:BU24DRAFT_21504,ML978066,3165186,3166363,7.542254e-05
gene:BU24DRAFT_383548,gene:BU24DRAFT_383548,ML978066,3166591,3169121,9.312398e-05
gene:BU24DRAFT_470259,gene:BU24DRAFT_470259,ML978066,3170569,3171396,6.767354e-05
gene:BU24DRAFT_21569,gene:BU24DRAFT_21569,ML978066,3172937,3174858,8.34852e-05
gene:BU24DRAFT_417132,gene:BU24DRAFT_417132,ML978066,3174846,3178301,0.0001026265
gene:BU24DRAFT_417133,gene:BU24DRAFT_417133,ML978066,3178172,3180077,0.00044157886
gene:BU24DRAFT_337600,gene:BU24DRAFT_337600,ML978066,3180777,3184424,9.41529e-05
gene:BU24DRAFT_383556,gene:BU24DRAFT_383556,ML978066,3186854,3190047,5.9416165e-05
gene:BU24DRAFT_470267,gene:BU24DRAFT_470267,ML978066,3191051,3192769,0.00019091101
gene:BU24DRAFT_470269,gene:BU24DRAFT_470269,ML978066,3193473,3194563,9.239622e-05
gene:BU24DRAFT_21699,gene:BU24DRAFT_21699,ML978066,3197380,3199644,3.343708e-05
gene:BU24DRAFT_339068,gene:BU24DRAFT_339068,ML978066,3201395,3202531,0.000120249264
gene:BU24DRAFT_417142,gene:BU24DRAFT_417142,ML978066,3203358,3203825,0.0003392939
gene:BU24DRAFT_470275,gene:BU24DRAFT_470275,ML978066,3203960,3206106,0.004945868
gene:BU24DRAFT_470280,gene:BU24DRAFT_470280,ML978066,3206538,3208188,0.023911545
gene:BU24DRAFT_417143,gene:BU24DRAFT_417143,ML978066,3207591,3209097,0.0032745453
gene:BU24DRAFT_457483,gene:BU24DRAFT_457483,ML978066,3210050,3210410,0.0023311197
gene:BU24DRAFT_417145,gene:BU24DRAFT_417145,ML978066,3212311,3214158,0.0007783365
gene:BU24DRAFT_417147,gene:BU24DRAFT_417147,ML978066,3214765,3216114,0.00035624224
gene:BU24DRAFT_417149,gene:BU24DRAFT_417149,ML978066,3218367,3221079,0.00046494114
gene:BU24DRAFT_430157,gene:BU24DRAFT_430157,ML978066,3221371,3223363,0.00037811688
gene:BU24DRAFT_21881,gene:BU24DRAFT_21881,ML978066,3223325,3223734,0.00021888471
gene:BU24DRAFT_362141,gene:BU24DRAFT_362141,ML978066,3224080,3226618,0.00021469532
gene:BU24DRAFT_383577,gene:BU24DRAFT_383577,ML978066,3228417,3229653,0.00033793304
gene:BU24DRAFT_337364,gene:BU24DRAFT_337364,ML978066,3230354,3231942,0.0005891226
gene:BU24DRAFT_417152,gene:BU24DRAFT_417152,ML978066,3233313,3235392,0.00064411864
gene:BU24DRAFT_417153,gene:BU24DRAFT_417153,ML978066,3235393,3236881,0.00017509604
gene:BU24DRAFT_487920,gene:BU24DRAFT_487920,ML978066,3238062,3239898,0.0003883693
gene:BU24DRAFT_417155,gene:BU24DRAFT_417155,ML978066,3241374,3243516,0.00016958015
gene:BU24DRAFT_417156,gene:BU24DRAFT_417156,ML978066,3244069,3245274,0.0004869503
gene:BU24DRAFT_340019,gene:BU24DRAFT_340019,ML978066,3246851,3252807,0.0006082099
gene:BU24DRAFT_22081,gene:BU24DRAFT_22081,ML978066,3253373,3255292,0.0002641004
gene:BU24DRAFT_417162,gene:BU24DRAFT_417162,ML978066,3255257,3256342,0.00011989111
gene:BU24DRAFT_417163,gene:BU24DRAFT_417163,ML978066,3256499,3257507,4.506291e-05
gene:BU24DRAFT_22107,gene:BU24DRAFT_22107,ML978066,3257415,3259021,5.1430106e-05
gene:BU24DRAFT_446522,gene:BU24DRAFT_446522,ML978066,3259009,3261842,2.6969903e-05
gene:BU24DRAFT_22136,gene:BU24DRAFT_22136,ML978066,3261963,3263585,4.4528926e-05
gene:BU24DRAFT_457505,gene:BU24DRAFT_457505,ML978066,3264242,3265605,5.1313982e-05
gene:BU24DRAFT_417166,gene:BU24DRAFT_417166,ML978066,3266112,3267211,7.277666e-05
gene:BU24DRAFT_417167,gene:BU24DRAFT_417167,ML978066,3267351,3269641,6.443833e-05
gene:BU24DRAFT_457508,gene:BU24DRAFT_457508,ML978066,3269931,3270554,0.00012523116
gene:BU24DRAFT_487932,gene:BU24DRAFT_487932,ML978066,3271884,3272883,8.116928e-05
gene:BU24DRAFT_417170,gene:BU24DRAFT_417170,ML978066,3273077,3274046,0.00013341011
gene:BU24DRAFT_417172,gene:BU24DRAFT_417172,ML978066,3274037,3275383,0.000103246726
gene:BU24DRAFT_417173,gene:BU24DRAFT_417173,ML978066,3275550,3278346,8.060137e-05
gene:BU24DRAFT_22273,gene:BU24DRAFT_22273,ML978066,3279650,3281916,4.484394e-05
gene:BU24DRAFT_383593,gene:BU24DRAFT_383593,ML978066,3283099,3284863,8.097269e-05
gene:BU24DRAFT_22298,gene:BU24DRAFT_22298,ML978066,3285972,3288480,0.00014835331
gene:BU24DRAFT_22303,gene:BU24DRAFT_22303,ML978066,3288450,3288997,0.00016578329
gene:BU24DRAFT_22349,gene:BU24DRAFT_22349,ML978066,3289349,3291295,0.00043967058
gene:BU24DRAFT_417179,gene:BU24DRAFT_417179,ML978066,3292430,3294163,6.8596775e-05
gene:BU24DRAFT_383601,gene:BU24DRAFT_383601,ML978066,3294697,3296004,0.00016066543
gene:BU24DRAFT_446536,gene:BU24DRAFT_446536,ML978066,3295994,3297385,7.900907e-05
gene:BU24DRAFT_446537,gene:BU24DRAFT_446537,ML978066,3297246,3299195,4.2357282e-05
gene:BU24DRAFT_417183,gene:BU24DRAFT_417183,ML978066,3299354,3301511,4.2775926e-05
gene:BU24DRAFT_417185,gene:BU24DRAFT_417185,ML978066,3301510,3303263,0.001214773
gene:BU24DRAFT_404553,gene:BU24DRAFT_404553,ML978066,3304639,3305973,0.00030160995
gene:BU24DRAFT_22444,gene:BU24DRAFT_22444,ML978066,3306941,3308588,0.0005553012
gene:BU24DRAFT_22456,gene:BU24DRAFT_22456,ML978066,3310239,3310857,0.00043853922
gene:BU24DRAFT_22462,gene:BU24DRAFT_22462,ML978066,3313814,3315641,5.416851e-05
gene:BU24DRAFT_22475,gene:BU24DRAFT_22475,ML978066,3317132,3317628,0.00012962538
gene:BU24DRAFT_22468,gene:BU24DRAFT_22468,ML978066,3318618,3320902,0.00017454004
gene:BU24DRAFT_22545,gene:BU24DRAFT_22545,ML978066,3321708,3323914,0.003488976
gene:BU24DRAFT_22561,gene:BU24DRAFT_22561,ML978066,3326089,3328010,0.0019740409
gene:BU24DRAFT_417194,gene:BU24DRAFT_417194,ML978066,3327779,3330138,0.0023605416
gene:BU24DRAFT_417195,gene:BU24DRAFT_417195,ML978066,3330999,3331640,0.00030568743
gene:BU24DRAFT_404561,gene:BU24DRAFT_404561,ML978066,3333405,3334184,0.00010199058
gene:BU24DRAFT_417198,gene:BU24DRAFT_417198,ML978066,3336228,3336963,0.00013033855
gene:BU24DRAFT_404563,gene:BU24DRAFT_404563,ML978066,3337582,3338433,5.509358e-05
gene:BU24DRAFT_487956,gene:BU24DRAFT_487956,ML978066,3339430,3341345,0.00012579892
gene:BU24DRAFT_22713,gene:BU24DRAFT_22713,ML978066,3344633,3345230,0.00012758777
gene:BU24DRAFT_336272,gene:BU24DRAFT_336272,ML978066,3349318,3349506,0.00010673397
gene:BU24DRAFT_457536,gene:BU24DRAFT_457536,ML978066,3352400,3353397,8.363941e-05
gene:BU24DRAFT_417203,gene:BU24DRAFT_417203,ML978066,3358961,3360254,0.00034096255
gene:BU24DRAFT_417204,gene:BU24DRAFT_417204,ML978066,3362501,3364714,0.00020689392
gene:BU24DRAFT_417205,gene:BU24DRAFT_417205,ML978066,3365949,3367468,0.00024935103
gene:BU24DRAFT_404571,gene:BU24DRAFT_404571,ML978066,3367779,3368828,7.744884e-05
gene:BU24DRAFT_457541,gene:BU24DRAFT_457541,ML978066,3370452,3371588,7.0599366e-05
gene:BU24DRAFT_383635,gene:BU24DRAFT_383635,ML978066,3373918,3375276,5.8120066e-05
gene:BU24DRAFT_22898,gene:BU24DRAFT_22898,ML978066,3375368,3375769,8.795035e-05
gene:BU24DRAFT_338419,gene:BU24DRAFT_338419,ML978066,3375854,3377853,0.00021992624
gene:BU24DRAFT_338313,gene:BU24DRAFT_338313,ML978066,3379283,3381096,0.00025489228
gene:BU24DRAFT_430189,gene:BU24DRAFT_430189,ML978066,3382434,3384302,0.0002117031
gene:BU24DRAFT_362215,gene:BU24DRAFT_362215,ML978066,3384804,3387079,0.0001401717
gene:BU24DRAFT_362219,gene:BU24DRAFT_362219,ML978066,3387277,3390296,0.00012896868
gene:BU24DRAFT_446563,gene:BU24DRAFT_446563,ML978066,3389869,3392103,5.727799e-05
gene:BU24DRAFT_404580,gene:BU24DRAFT_404580,ML978066,3392874,3395529,0.00011491859
gene:BU24DRAFT_23102,gene:BU24DRAFT_23102,ML978066,3396480,3397042,0.00015331886
gene:BU24DRAFT_338320,gene:BU24DRAFT_338320,ML978066,3397141,3398298,9.696449e-05
gene:BU24DRAFT_23159,gene:BU24DRAFT_23159,ML978066,3401578,3402293,8.202362e-05
gene:BU24DRAFT_23110,gene:BU24DRAFT_23110,ML978066,3402755,3404489,0.00016979809
gene:BU24DRAFT_334127,gene:BU24DRAFT_334127,ML978066,3405277,3405987,0.0011172439
gene:BU24DRAFT_339760,gene:BU24DRAFT_339760,ML978066,3407462,3408167,0.0036147786
gene:BU24DRAFT_339788,gene:BU24DRAFT_339788,ML978066,3408770,3409876,0.004554719
gene:BU24DRAFT_23177,gene:BU24DRAFT_23177,ML978066,3409998,3412455,0.010080918
gene:BU24DRAFT_321859,gene:BU24DRAFT_321859,ML978066,3413340,3414915,0.0037750255
gene:BU24DRAFT_430197,gene:BU24DRAFT_430197,ML978066,3416167,3417343,0.0012081178
gene:BU24DRAFT_362237,gene:BU24DRAFT_362237,ML978066,3417352,3419205,0.00046245294
gene:BU24DRAFT_417220,gene:BU24DRAFT_417220,ML978066,3419452,3422492,0.000101078374
gene:BU24DRAFT_23266,gene:BU24DRAFT_23266,ML978066,3423237,3424672,6.586799e-05
gene:BU24DRAFT_404591,gene:BU24DRAFT_404591,ML978066,3426942,3429596,0.00010088255
gene:BU24DRAFT_23349,gene:BU24DRAFT_23349,ML978066,3430335,3432430,0.00022188324
gene:BU24DRAFT_362255,gene:BU24DRAFT_362255,ML978066,3432414,3434318,0.00067062577
gene:BU24DRAFT_417224,gene:BU24DRAFT_417224,ML978066,3434409,3435576,8.472585e-05
gene:BU24DRAFT_23368,gene:BU24DRAFT_23368,ML978066,3435596,3436184,0.00014916343
gene:BU24DRAFT_23374,gene:BU24DRAFT_23374,ML978066,3436098,3438602,6.105656e-05
gene:BU24DRAFT_417227,gene:BU24DRAFT_417227,ML978066,3440268,3441172,7.7511366e-05
gene:BU24DRAFT_487985,gene:BU24DRAFT_487985,ML978066,3441869,3443052,0.0003765662
gene:BU24DRAFT_417229,gene:BU24DRAFT_417229,ML978066,3442819,3444048,0.00013239532
gene:BU24DRAFT_417231,gene:BU24DRAFT_417231,ML978066,3444193,3445525,0.000114047725
gene:BU24DRAFT_487988,gene:BU24DRAFT_487988,ML978066,3445357,3447225,9.816083e-05
gene:BU24DRAFT_404601,gene:BU24DRAFT_404601,ML978066,3447505,3448448,5.300151e-05
gene:BU24DRAFT_417233,gene:BU24DRAFT_417233,ML978066,3449509,3449898,0.00013116514
gene:BU24DRAFT_446583,gene:BU24DRAFT_446583,ML978066,3451392,3453246,5.391909e-05
gene:BU24DRAFT_337735,gene:BU24DRAFT_337735,ML978066,3453971,3455562,7.0443726e-05
gene:BU24DRAFT_23557,gene:BU24DRAFT_23557,ML978066,3456051,3458126,0.00035090614
gene:BU24DRAFT_23754,gene:BU24DRAFT_23754,ML978066,3458567,3461331,0.00014112068
gene:BU24DRAFT_487994,gene:BU24DRAFT_487994,ML978066,3463956,3465698,6.345987e-05
gene:BU24DRAFT_417238,gene:BU24DRAFT_417238,ML978066,3465637,3468158,4.0559175e-05
gene:BU24DRAFT_333460,gene:BU24DRAFT_333460,ML978066,3468632,3468994,8.079588e-05
gene:BU24DRAFT_23787,gene:BU24DRAFT_23787,ML978066,3469523,3470578,5.0853225e-05
gene:BU24DRAFT_338752,gene:BU24DRAFT_338752,ML978066,3471230,3472838,6.928535e-05
gene:BU24DRAFT_23801,gene:BU24DRAFT_23801,ML978066,3473034,3473946,0.0001692787
gene:BU24DRAFT_430219,gene:BU24DRAFT_430219,ML978066,3474669,3476542,0.00075672904
gene:BU24DRAFT_417243,gene:BU24DRAFT_417243,ML978066,3477469,3479344,0.0002122401
gene:BU24DRAFT_446593,gene:BU24DRAFT_446593,ML978066,3479751,3482304,0.00046026445
gene:BU24DRAFT_339896,gene:BU24DRAFT_339896,ML978066,3484494,3487346,6.935061e-05
gene:BU24DRAFT_457584,gene:BU24DRAFT_457584,ML978066,3490433,3491152,0.00013811258
gene:BU24DRAFT_430223,gene:BU24DRAFT_430223,ML978066,3491779,3493505,5.567599e-05
gene:BU24DRAFT_417248,gene:BU24DRAFT_417248,ML978066,3494281,3494950,5.4565804e-05
gene:BU24DRAFT_24016,gene:BU24DRAFT_24016,ML978066,3494861,3496624,0.00014671161
gene:BU24DRAFT_488006,gene:BU24DRAFT_488006,ML978066,3497341,3498914,0.0001402665
gene:BU24DRAFT_417250,gene:BU24DRAFT_417250,ML978066,3500918,3502547,0.00013872843
gene:BU24DRAFT_488008,gene:BU24DRAFT_488008,ML978066,3502501,3503659,9.619014e-05
gene:BU24DRAFT_417254,gene:BU24DRAFT_417254,ML978066,3505083,3506162,0.00012916271
gene:BU24DRAFT_24106,gene:BU24DRAFT_24106,ML978066,3508902,3509482,0.00013368796
gene:BU24DRAFT_24130,gene:BU24DRAFT_24130,ML978066,3509533,3511636,7.1224524e-05
gene:BU24DRAFT_417258,gene:BU24DRAFT_417258,ML978066,3515638,3518437,0.00020670326
gene:BU24DRAFT_457593,gene:BU24DRAFT_457593,ML978066,3519321,3521836,3.8589107e-05
gene:BU24DRAFT_417262,gene:BU24DRAFT_417262,ML978066,3522858,3523667,0.00010137886
gene:BU24DRAFT_24296,gene:BU24DRAFT_24296,ML978066,3524565,3525193,9.999871e-05
gene:BU24DRAFT_24355,gene:BU24DRAFT_24355,ML978066,3524894,3526276,7.108638e-05
gene:BU24DRAFT_438625,gene:BU24DRAFT_438625,ML978066,3526995,3529060,7.163594e-05
gene:BU24DRAFT_362330,gene:BU24DRAFT_362330,ML978066,3529141,3530927,5.981833e-05
gene:BU24DRAFT_417267,gene:BU24DRAFT_417267,ML978066,3532424,3536194,5.9410195e-05
gene:BU24DRAFT_417268,gene:BU24DRAFT_417268,ML978066,3537257,3538414,7.3105024e-05
gene:BU24DRAFT_24408,gene:BU24DRAFT_24408,ML978066,3539244,3539921,0.00015599071
gene:BU24DRAFT_457599,gene:BU24DRAFT_457599,ML978066,3543656,3545984,9.765134e-05
gene:BU24DRAFT_417274,gene:BU24DRAFT_417274,ML978066,3547427,3549592,0.00018652088
gene:BU24DRAFT_417276,gene:BU24DRAFT_417276,ML978066,3550239,3551647,0.00017933603
gene:BU24DRAFT_417277,gene:BU24DRAFT_417277,ML978066,3551721,3552330,4.4321085e-05
gene:BU24DRAFT_340175,gene:BU24DRAFT_340175,ML978066,3553763,3555065,4.3679804e-05
gene:BU24DRAFT_417279,gene:BU24DRAFT_417279,ML978066,3556812,3558315,5.8098434e-05
gene:BU24DRAFT_337384,gene:BU24DRAFT_337384,ML978066,3558655,3559745,5.8863305e-05
gene:BU24DRAFT_24757,gene:BU24DRAFT_24757,ML978066,3561346,3562862,0.00014418967
gene:BU24DRAFT_417283,gene:BU24DRAFT_417283,ML978066,3563256,3564745,0.00014917737
gene:BU24DRAFT_362360,gene:BU24DRAFT_362360,ML978066,3565166,3567442,0.00024702217
gene:BU24DRAFT_339719,gene:BU24DRAFT_339719,ML978066,3567651,3568936,0.00045355232
gene:BU24DRAFT_383798,gene:BU24DRAFT_383798,ML978066,3569654,3571692,0.00024723972
gene:BU24DRAFT_430244,gene:BU24DRAFT_430244,ML978066,3572406,3573034,6.953739e-05
gene:BU24DRAFT_362373,gene:BU24DRAFT_362373,ML978066,3573267,3574125,7.628753e-05
gene:BU24DRAFT_430245,gene:BU24DRAFT_430245,ML978066,3577672,3578900,3.2601016e-05
gene:BU24DRAFT_417293,gene:BU24DRAFT_417293,ML978066,3580047,3582788,0.0015852948
gene:BU24DRAFT_438642,gene:BU24DRAFT_438642,ML978066,3585356,3586869,0.0014492678
gene:BU24DRAFT_488032,gene:BU24DRAFT_488032,ML978066,3587172,3587742,0.00046773063
gene:BU24DRAFT_417295,gene:BU24DRAFT_417295,ML978066,3587884,3590413,0.00038238068
gene:BU24DRAFT_417297,gene:BU24DRAFT_417297,ML978066,3591142,3592384,0.00020793427
gene:BU24DRAFT_488035,gene:BU24DRAFT_488035,ML978066,3593997,3594749,0.00039946844
gene:BU24DRAFT_362388,gene:BU24DRAFT_362388,ML978066,3595793,3597049,0.00035299695
gene:BU24DRAFT_438646,gene:BU24DRAFT_438646,ML978066,3598031,3599673,0.00029092495
gene:BU24DRAFT_488038,gene:BU24DRAFT_488038,ML978066,3600007,3603634,0.00020336582
gene:BU24DRAFT_417299,gene:BU24DRAFT_417299,ML978066,3604049,3606834,0.0001786263
gene:BU24DRAFT_383827,gene:BU24DRAFT_383827,ML978066,3606877,3610125,5.246859e-05
gene:BU24DRAFT_457624,gene:BU24DRAFT_457624,ML978066,3611138,3613050,0.000111429385
gene:BU24DRAFT_430256,gene:BU24DRAFT_430256,ML978066,3613820,3614447,2.2803966e-05
gene:BU24DRAFT_417303,gene:BU24DRAFT_417303,ML978066,3614399,3615449,3.6933397e-05
gene:BU24DRAFT_383838,gene:BU24DRAFT_383838,ML978066,3620180,3622771,4.4711065e-05
gene:BU24DRAFT_470450,gene:BU24DRAFT_470450,ML978066,3623452,3624785,9.921169e-05
gene:BU24DRAFT_383841,gene:BU24DRAFT_383841,ML978066,3625034,3627139,0.00013492025
gene:BU24DRAFT_417306,gene:BU24DRAFT_417306,ML978066,3628906,3629525,7.005807e-05
gene:BU24DRAFT_25163,gene:BU24DRAFT_25163,ML978066,3630055,3631018,0.0006555564
gene:BU24DRAFT_430260,gene:BU24DRAFT_430260,ML978066,3632182,3633884,0.00079079974
gene:BU24DRAFT_337525,gene:BU24DRAFT_337525,ML978066,3635283,3636492,6.939759e-05
gene:BU24DRAFT_417310,gene:BU24DRAFT_417310,ML978066,3638201,3638574,0.00012982843
gene:BU24DRAFT_25271,gene:BU24DRAFT_25271,ML978066,3640140,3640791,0.0001013869
gene:BU24DRAFT_25275,gene:BU24DRAFT_25275,ML978066,3641130,3644048,4.688964e-05
gene:BU24DRAFT_404660,gene:BU24DRAFT_404660,ML978066,3647253,3648559,0.00010489957
gene:BU24DRAFT_417315,gene:BU24DRAFT_417315,ML978066,3648808,3649687,9.868209e-05
gene:BU24DRAFT_488050,gene:BU24DRAFT_488050,ML978066,3651908,3653088,4.9393795e-05
gene:BU24DRAFT_488051,gene:BU24DRAFT_488051,ML978066,3653128,3654853,7.4720265e-05
gene:BU24DRAFT_417317,gene:BU24DRAFT_417317,ML978066,3654967,3657825,0.00022735023
gene:BU24DRAFT_430264,gene:BU24DRAFT_430264,ML978066,3658602,3662630,0.00032402764
gene:BU24DRAFT_438665,gene:BU24DRAFT_438665,ML978066,3663007,3665476,0.00021179621
gene:BU24DRAFT_470459,gene:BU24DRAFT_470459,ML978066,3666020,3668854,0.00010128543
gene:BU24DRAFT_488057,gene:BU24DRAFT_488057,ML978066,3669424,3670506,5.7461682e-05
gene:BU24DRAFT_488058,gene:BU24DRAFT_488058,ML978066,3670544,3673290,7.9652455e-05
gene:BU24DRAFT_470471,gene:BU24DRAFT_470471,ML978066,3674045,3675920,6.224792e-05
gene:BU24DRAFT_417324,gene:BU24DRAFT_417324,ML978066,3678581,3679990,6.354049e-05
gene:BU24DRAFT_470478,gene:BU24DRAFT_470478,ML978066,3680020,3682191,0.00014623495
gene:BU24DRAFT_25718,gene:BU24DRAFT_25718,ML978066,3682100,3683495,0.0001663703
gene:BU24DRAFT_417325,gene:BU24DRAFT_417325,ML978066,3683374,3684729,0.00054360845
gene:BU24DRAFT_417326,gene:BU24DRAFT_417326,ML978066,3685143,3686341,0.00085186627
gene:BU24DRAFT_417327,gene:BU24DRAFT_417327,ML978066,3686429,3688418,9.438207e-05
gene:BU24DRAFT_438677,gene:BU24DRAFT_438677,ML978066,3688542,3693832,0.000110061024
gene:BU24DRAFT_470496,gene:BU24DRAFT_470496,ML978066,3693878,3694678,0.00012144579
gene:BU24DRAFT_404676,gene:BU24DRAFT_404676,ML978066,3695204,3700490,0.00057158107
gene:BU24DRAFT_488068,gene:BU24DRAFT_488068,ML978066,3702701,3704618,0.00011099447
gene:BU24DRAFT_457653,gene:BU24DRAFT_457653,ML978066,3706436,3708002,0.00010670835
gene:BU24DRAFT_25843,gene:BU24DRAFT_25843,ML978066,3708185,3709546,6.268093e-05
gene:BU24DRAFT_25850,gene:BU24DRAFT_25850,ML978066,3710374,3712204,8.9664194e-05
gene:BU24DRAFT_25852,gene:BU24DRAFT_25852,ML978066,3712177,3712929,0.00012751526
gene:BU24DRAFT_417333,gene:BU24DRAFT_417333,ML978066,3714265,3715033,0.0001474853
gene:BU24DRAFT_25874,gene:BU24DRAFT_25874,ML978066,3714993,3718033,0.00015377207
gene:BU24DRAFT_417336,gene:BU24DRAFT_417336,ML978066,3723028,3724864,0.00013536416
gene:BU24DRAFT_446661,gene:BU24DRAFT_446661,ML978066,3725040,3729864,0.00029086616
gene:BU24DRAFT_26229,gene:BU24DRAFT_26229,ML978066,3731079,3733193,0.00048723747
gene:BU24DRAFT_417339,gene:BU24DRAFT_417339,ML978066,3734998,3736849,0.00033216126
gene:BU24DRAFT_417342,gene:BU24DRAFT_417342,ML978066,3738645,3739041,0.00029156925
gene:BU24DRAFT_338097,gene:BU24DRAFT_338097,ML978066,3739907,3741482,0.0008698855
gene:BU24DRAFT_417343,gene:BU24DRAFT_417343,ML978066,3742075,3743324,0.00023388347
gene:BU24DRAFT_488078,gene:BU24DRAFT_488078,ML978066,3743391,3744880,7.759329e-05
gene:BU24DRAFT_26186,gene:BU24DRAFT_26186,ML978066,3745726,3746317,0.00013177359
gene:BU24DRAFT_457664,gene:BU24DRAFT_457664,ML978066,3747079,3747641,0.00014724939
gene:BU24DRAFT_457665,gene:BU24DRAFT_457665,ML978066,3747846,3748193,0.00011988845
gene:BU24DRAFT_430293,gene:BU24DRAFT_430293,ML978066,3748403,3751749,6.37088e-05
gene:BU24DRAFT_340211,gene:BU24DRAFT_340211,ML978066,3752739,3754250,5.8167003e-05
gene:BU24DRAFT_404694,gene:BU24DRAFT_404694,ML978066,3755279,3757416,6.901565e-05
gene:BU24DRAFT_26060,gene:BU24DRAFT_26060,ML978066,3757671,3759532,0.0008822491
gene:BU24DRAFT_313976,gene:BU24DRAFT_313976,ML978066,3760723,3762121,0.000658831
gene:BU24DRAFT_25930,gene:BU24DRAFT_25930,ML978066,3761891,3764635,0.00057523715
gene:BU24DRAFT_362490,gene:BU24DRAFT_362490,ML978066,3765343,3767521,0.00034921634
gene:BU24DRAFT_362492,gene:BU24DRAFT_362492,ML978066,3767592,3769556,0.00021008754
gene:BU24DRAFT_446676,gene:BU24DRAFT_446676,ML978066,3769557,3770584,0.00012949601
gene:BU24DRAFT_457675,gene:BU24DRAFT_457675,ML978066,3770696,3771307,9.037463e-05
gene:BU24DRAFT_457676,gene:BU24DRAFT_457676,ML978066,3772356,3777998,0.00011750972
gene:BU24DRAFT_457677,gene:BU24DRAFT_457677,ML978066,3779412,3784582,0.000144937
gene:BU24DRAFT_339939,gene:BU24DRAFT_339939,ML978066,3788879,3789840,0.00012891754
gene:BU24DRAFT_417357,gene:BU24DRAFT_417357,ML978066,3790941,3792178,6.4198786e-05
gene:BU24DRAFT_417359,gene:BU24DRAFT_417359,ML978066,3792155,3793814,9.547075e-05
gene:BU24DRAFT_417360,gene:BU24DRAFT_417360,ML978066,3794117,3796043,9.688566e-05
gene:BU24DRAFT_446681,gene:BU24DRAFT_446681,ML978066,3795968,3797005,9.471648e-05
gene:BU24DRAFT_417362,gene:BU24DRAFT_417362,ML978066,3797233,3798022,9.461721e-05
gene:BU24DRAFT_362512,gene:BU24DRAFT_362512,ML978066,3798915,3801500,0.0002035252
gene:BU24DRAFT_383945,gene:BU24DRAFT_383945,ML978066,3801416,3802512,0.00012276252
